query_domain_name,hits,endtimedate
beenos.biz,3235,20211108
beetfeetlife.bit,5,20211108
begurtyut.info,20,20211108
beidou.run,707,20211108
beifamen.net,17,20211108
bekinde123.hopto.org,3,20211108
belekoks750.ddns.net,3,20211108
belka1337.ddns.net,6,20211108
bellevueairductcleaning.com,69,20211108
bem.dk,257,20211108
bencargos.com,20,20211108
bencomedy.com,31,20211108
benzatine.com,59,20211108
bercatv.com,340,20211108
best365.ddns.net,19,20211108
bestcartdeal.com,44,20211108
bestoctoberg.com,5,20211108
bet365star.online,37,20211108
betavitamines.com,32,20211108
bethgayden.com,35,20211108
better-mortgage.ca,29,20211108
beveragesmiami.solucioneslink.com,41,20211108
beyondmarcomdotcom.wordpress.com,550,20211108
bf02fa74.words.srkpc.com,5,20211108
bfc-india.com,5,20211108
bgsweweweesdsdrfdfdfdf.duckdns.org,131,20211108
bguha.serveuser.com,21,20211108
bhagavatirannade.org,289,20211108
bharattimeslive.com,44,20211108
bhwlawfirm.com,1,20211108
bi.superpcdownload.net,15,20211108
bierensgebakkramen.nl,21,20211108
biesbetiop.com,225,20211108
bigblog.at,41,20211108
bigmikesupplies.co.za,121,20211108
bigolive.ddns.net,2,20211108
bilalmeterpreter.ddns.net,6,20211108
bilenbiliyor.com,10,20211108
billing.rahitechnosoft.com,38,20211108
bing10002.daili368.com,5,20211108
binoy.stalphonsamissionva.org,48,20211108
bionet.com.tr,9,20211108
bipovnerlvd.com,5,20211108
birdi.elin.co.za,332,20211108
birsentekstil.com,29,20211108
bitbenderz.com,311,20211108
bitelindia.com,10,20211108
bitflyer.team,255,20211108
bitsler2018.ddns.net,18,20211108
bitum-rosneft.ru,4,20211108
black-and-white-bushes.auto.playit.gg,16,20211108
blackbait6.com,554,20211108
blackone-police.servebeer.com,4,20211108
blakesmn.com,35065,20211108
blastersinvestments.co.zw,35,20211108
blaze.mmllawgroupo.us,8,20211108
blendzy.duckdns.org,9,20211108
blessedchuks.ddns.net,23,20211108
bleublanc.net,181,20211108
bliss.n-e.kr,6,20211108
blog.biltjanster.com,47,20211108
blog.bookingmoments.com,517,20211108
blog.daraisolty.com,44,20211108
blog.gormeal.com,315,20211108
blog.grnstore.com,269,20211108
blog.mywebsitebuilder.online,48,20211108
blog.quisave.com.ng,48,20211108
blog.tujanena.com,419,20211108
blondenerd.com,34,20211108
bloodskin.website,21,20211108
bloodycoconut.com,67,20211108
blopsadmvdrl.com,1,20211108
blucking123.ddns.net,12,20211108
blueseagroups.com,13,20211108
bluespaceit.com,78,20211108
bluestarbeachhotel.com,318,20211108
bluesteelinfra.com,49,20211108
bmore.sv9u.com,57,20211108
bmw.hobuff.info,49,20211108
bnbrokenhead.tk,7,20211108
bnrnews.id,49,20211108
board3.xyz,4,20211108
boemaclasic.ro,52,20211108
boger.id,43,20211108
boisemeridiandrywall.com,22,20211108
bola2021.ddns.net,7,20211108
bologen.ru,1,20211108
bomjara.hopto.org,5,20211108
bonjoursx2021.ddns.net,6,20211108
bonnierror.ddns.net,8,20211108
bonus4.jlddecora.com.br,27,20211108
boojust.zapto.org,5,20211108
bookmytutor.ga,32788,20211108
boosthybrid.com.au,59,20211108
bordercontrol.ddns.info,7,20211108
borincol.com,106,20211108
borisjns.com,6,20211108
botatuga.ddns.net,5,20211108
botautoupdate.ddns.net,7,20211108
bothackth.myftp.biz,1,20211108
botnetservicex.sytes.net,7,20211108
bp65pce2vsk7wpvy2fyehel25ovw4v7nve3lknwzta7gtiuy6jm7l4yd.onion.ws,45,20211108
bpbeau13.ddns.net,5,20211108
brainassault.top,90,20211108
brandyjaggers.com,29,20211108
brasilian.ddns.net,4,20211108
breakmyheart.ddns.net,4,20211108
brettshawmagic.com,550,20211108
brevitempore.net,332,20211108
brishiletse.ru,7,20211108
bristolaeroclub.co.uk,19,20211108
broadlens.ca,31832,20211108
broekhuisjuweliers.nl,70,20211108
brokenislegion.ml,21,20211108
brokenislegion.tk,5,20211108
brokerbox.net,815,20211108
brothersjoy.nl,1,20211108
brouteur.ddns.net,20,20211108
browardinsurancemiami.solucioneslink.com,52,20211108
browsermanageplatform.com,64,20211108
brucegarrod.com,41,20211108
bruhwhat.ddns.net,26,20211108
bruxo021.ddns.net,8,20211108
bs-eiendomme.co.za,89,20211108
bsaship.com,86,20211108
bsixnew.gigosys.xyz,3,20211108
bsolutions-cloude.com,345,20211108
bst-gebaeudereinigung.com,1055,20211108
btech.ac.th,33,20211108
btwutstgb9rdk9z8ayyup.anondns.net,80,20211108
buarf.com,324,20211108
buffetfactory.oicp.io,2629,20211108
buhse.xyz,29,20211108
bulksms.xava.co.in,21,20211108
bunburyfreightservices.com.au,132,20211108
bundky32.top,18,20211108
buneaf62.top,16,20211108
burakke31qwe.hopto.org,10,20211108
burbankautoglass.net,65,20211108
buresova-obrazy.wz.cz,401,20211108
burkesphereg.com,52,20211108
buynow.costless.fun,49,20211108
buyukkarapinar.com,59,20211108
bxdf.info,92,20211108
by0ts.net,34,20211108
byronorenstein.com,2,20211108
c-ver-huawei.net,24,20211108
c0a298c3.push.youbyashboutique.com,1,20211108
c1oudflare.com,11,20211108
c36d111e.space,24,20211108
c3c9e3b7.xyz,39394,20211108
c400d507.net,38,20211108
c400d507.top,27,20211108
c4eiw6.localizadas.xyz,27,20211108
c5t7dvucq.symantecupd.com,20,20211108
c7a6c710.words.srkpc.com,5,20211108
c7c65dff.space,30,20211108
c7c65dff.top,32,20211108
c8d2eda4.maps.walmyrivera.com,4,20211108
c93371f1.maps.walmyrivera.com,4,20211108
ca.minexmr.com,172,20211108
ca.vloc.vpnconfig.info,11217,20211108
ca9e314e.push.youbyashboutique.com,1,20211108
caavfx248.secure.ne.jp,667,20211108
cacatbolnav.sytes.net,22,20211108
cad-consult.com.pl,17,20211108
caetanojrecruz.adv.br,41,20211108
cafecentral.vincoorbisdev.com,520,20211108
cahyaproperty.bbtbatam.com,88,20211108
calendulas.xyz,24,20211108
callbury.in,57,20211108
calldivorce.fun,12,20211108
calm-wing.auto.playit.gg,12,20211108
calmgardening2015b.com,7,20211108
calumba.ru,21,20211108
calxplus.eu,5,20211108
camasirx.com,133,20211108
cambalova.cz,651,20211108
camelcap.com,817,20211108
camellian.xyz,24,20211108
cammer.store,11,20211108
campaigncomprehensive.com,85,20211108
camphorat.xyz,24,20211108
campusexpo.org,46,20211108
canadabrightway.com,29,20211108
canarium.xyz,25,20211108
cancer.educandome.co,24,20211108
cancer44.ddns.net,6,20211108
canyou.linkpc.net,21,20211108
caperesto.com,7,20211108
capillaceum.website,12,20211108
capillaceum.xyz,41,20211108
capstone.equilibrium.co.ke,30,20211108
carbonquotes.com,110,20211108
carck.ddns.net,5,20211108
careers-datastax.com,17364,20211108
carefulparents.ru,14,20211108
cargocrystal.com,2,20211108
caricat.xyz,25,20211108
carosseda.com,3,20211108
carotx.ddns.net,16,20211108
carroemercado.com.br,124,20211108
cartieronline.club,21,20211108
cartsafer.com,22,20211108
carusoo.ddns.net,2,20211108
casalandia.sytes.net,7,20211108
casaoscarballas.com,319,20211108
casbygroup.com,40,20211108
cash.andreachiocca.com,3,20211108
casinos-hub.com,39,20211108
caspius.xyz,20,20211108
catchperch.com,49,20211108
catechu.xyz,12,20211108
catsdegree.com,119,20211108
cattelecam.com,43,20211108
cawada.com,523,20211108
cbd4cf74.push.youbyashboutique.com,3,20211108
cbdwinners.club,13,20211108
cbn.hypervoizd.com,38,20211108
ccc.cdn2.prod-jquery.xyz,5,20211108
cccxxxx.servequake.com,13,20211108
ccef5abd.maps.walmyrivera.com,3,20211108
ccenter.tech,865,20211108
ccerweea89.insidiousama.trade,23,20211108
ccfchrist.com,1,20211108
cclive.duckdns.org,5,20211108
ccrj2.ddns.net,22,20211108
ccth.esp.br,21,20211108
cd04400f.push.youbyashboutique.com,3,20211108
cd1de36c.maps.walmyrivera.com,2,20211108
cdb6992c.space,29,20211108
cdb6992c.top,29,20211108
cdn-dir.net,25,20211108
cdn-dl.cn,32,20211108
cdn-do.net,28,20211108
cdn-edge.net,31,20211108
cdn-m1l.net,32,20211108
cdn-ps.net,36,20211108
cdn-sop.net,26,20211108
cdn-top.net,11,20211108
cdn.cloudfiare.workers.dev,196,20211108
cdn.theyardservice.com,571,20211108
cdn2-svr-state.com,69,20211108
cdn2-system3-secrv.com,25,20211108
cdn2.prod-jquery.xyz,4,20211108
cdnappservice.firebaseio.com,129,20211108
cdnmsnupdate.com,1322,20211108
cdtopicadasgalaxias.ddns.net,508,20211108
ce0bills.ddns.net,8,20211108
ce8b5fed.nodes.fioressence.com,1,20211108
ceaae0b9.maps.walmyrivera.com,4,20211108
ceguinho.ddns.net,5,20211108
cehitop.ddns.net,5,20211108
celesty-update.ddns.net,23,20211108
celularity.com,3,20211108
centos8lts.com,12,20211108
centralfloridaasphalt.com,1,20211108
centralgoogle.com,5,20211108
centredentairenantes.fr,19,20211108
ceres.org.au,26,20211108
cert.securelogonweb.com,4,20211108
ceteixoo.com,11,20211108
cfa27433.nodes.fioressence.com,2,20211108
cfostudio.com,31,20211108
cgmt.co.id,43,20211108
chacharov.ddns.net,3,20211108
chalhoubgroupcareers.org,265,20211108
championriced.com,3,20211108
chanapa.ddns.net,17,20211108
chandlerpd.com,1,20211108
change-password.ml,808,20211108
changingstructures.com.au,27,20211108
chaodinhduongngucocbeone.net,95,20211108
charcob.hopto.org,18,20211108
charihome.com,2488,20211108
charlottepoudroux-photographie.fr,22,20211108
charlyanalytics.com,2,20211108
charutaplus.com,88,20211108
checkgoogle.org,337,20211108
checksolutions.pw,3,20211108
checkvim.com,42,20211108
chelanweddingvideographer.com,24,20211108
chemlab.com.my,24,20211108
chendonghui.cn,342,20211108
chnes9wealthandstdyorganisationsumit.duckdns.org,163,20211108
chneswealthandorganisationfrdysumit9.duckdns.org,170,20211108
chneswealthandorganisationstdy7joppl.duckdns.org,142,20211108
chneswsdy8wealthandorganisationjokbo.duckdns.org,143,20211108
christienollmache.xyz,3,20211108
chromeupdate.hopto.org,229,20211108
cia.toh.info,12,20211108
ciayirofmbqkrwrvlgahegyx.info,1,20211108
ciberbootx.ddns.net,5,20211108
cieku.net,12,20211108
cigy2jft92.kasprsky.info,4,20211108
cihr.site,106,20211108
cikmayedekparca.com,92,20211108
cilt-m.com.my,6,20211108
cimanchesterescorts.co.uk,654,20211108
circlecapital.us,1013,20211108
ciroiluminacion.litofis.com,372,20211108
ciroxi.com,116,20211108
cirteklink.com,18153,20211108
cite4me.org,24,20211108
civi.istmejia.com,40,20211108
cjtest.ddns.net,19,20211108
clarefield.com,42,20211108
clash.timanar.ru,8,20211108
classicfucup.top,16517,20211108
classicpaint.net,36,20211108
clatrommon.ru,12,20211108
clevelandskin.com,19,20211108
click-bait999.ddns.net,4,20211108
clients55-google.com,3,20211108
cliffhaven.in,79,20211108
clinicadematematica.com.br,194,20211108
clntnjkstdycloudstcy.dns.army,96,20211108
clotiahs.info,31,20211108
cloud-apt.net,20,20211108
cloud.azure-service.com,229,20211108
cloud.cdnsupdater.xyz,33,20211108
cloud.diminishedvaluecalifornia.com,3,20211108
cloud.jumpshare.vip,196,20211108
cloudamazonft.com,4,20211108
cloudhadoop.tech,201,20211108
cloudmsn.net,17970,20211108
cloudreg-email.com,4,20211108
cloudshare.jumpshare.vip,209,20211108
cloudycloud.ddns.net,18,20211108
cmc222.ddns.net,6,20211108
cmdnetview.com,4,20211108
cnaweb.mrslove.com,4945,20211108
cnfctg.org,18,20211108
cnservicecctv.com,28,20211108
cobainaja.id,35,20211108
cobra7593647.hopto.org,7,20211108
cochlearia.xyz,39,20211108
coezsiker.zapto.org,3,20211108
cofisconconsultoria.com.br,32,20211108
coifn333.info,9,20211108
coin-squad.co,398,20211108
coinbig.dev,816,20211108
coinbigex.com,3234,20211108
coincoin1236.ddns.net,3,20211108
coivo2xo.livehost.live,533,20211108
colchicum.xyz,44,20211108
coldfart.com,92,20211108
collector3.duckdns.org,237,20211108
colombia1.duckdns.org,5,20211108
columbusairports.microsoftonline.host,7,20211108
com-account-login.com,28,20211108
com-confirmation.site,39,20211108
com-showvideo.gq,14,20211108
com-view.space,485,20211108
com.appslocallogin.online,235,20211108
com.sa.microsoftservice.co,4584,20211108
com1son14all.com,9,20211108
com2us.blogsyte.com,38,20211108
comegetit3.ddns.net,6,20211108
comet12.ddns.net,4,20211108
cometarabian.com,54,20211108
communev.xyz,19,20211108
community.reimclub.com,53,20211108
communityrespondalarm.com,62,20211108
compassionate-sky-51481.pktriot.net,13,20211108
competancy.indigoconsult.net,40,20211108
complianceceo.com,72,20211108
compremaisaqui.com.br,34,20211108
conciergescats.top,60,20211108
concourjob.ddns.net,7,20211108
confirmation-sessions-identifier.site,27,20211108
confirmdakar2021.ddns.net,3,20211108
confirmo3424.ddns.net,4,20211108
confusedtown.com,15857,20211108
connect.clevelandskin.net,77,20211108
connect.southerntransitions.com,32,20211108
connection100.ddns.net,6,20211108
connectionjump.top,25,20211108
conscindere.ru,24,20211108
consenso.com.br,34,20211108
constructoralyon.com,19,20211108
construindia.com,194,20211108
consulateins.solucioneslink.com,52,20211108
consulfines.com.co,10984,20211108
content.newtrendmicro.com,54,20211108
content.pcmsar.net,22,20211108
conti.news,18,20211108
continue-approve-session.site,28,20211108
continue-recognized-approve.mobi,43,20211108
controleautomacao.com.br,35,20211108
contsernmayakinternacional.ru,19,20211108
conversia91.top,394,20211108
conyza.ru,11,20211108
coobra.online,71,20211108
coolorcold2.ddns.net,4,20211108
cooperstandard-isg.info,89,20211108
coraggiomusicschool.com,2899,20211108
coral-trevel.com,84,20211108
corendonhotels.com,56,20211108
coretry.ru,3,20211108
corewindows.agency,1260,20211108
coriawp.elmamamobil.com,28,20211108
coronavirusupdate.ddnsking.com,27,20211108
corp-storage.com,14,20211108
corplink.com.pk,2,20211108
corporatevoice.co.za,542,20211108
corporeit.com.br,31,20211108
correoversoi.quest,10,20211108
cortana.homelinux.com,5,20211108
coshou.com,347,20211108
cosmicsand228.ddns.net,5,20211108
costazuleucurto.hopto.org,2,20211108
cotecsecurity.co.ke,339,20211108
cough77.clap.vositra.ru,5,20211108
countrynavigator.com,82,20211108
countsquare.com,108,20211108
course.adsensetech.tech,47,20211108
courseleaks.com,1,20211108
cov19-alerts.com,37,20211108
covid0.ddns.net,3,20211108
covidinternationalspreadsoomuchtruehead.duckdns.org,1577,20211108
covidsrc.com,3,20211108
covidsvcrc.com,5,20211108
covisiononeness.org,205,20211108
cpanel.microtechnology.hk,21,20211108
cpanel.modernacademycancun.org,31,20211108
cpanel.skyspeed.info,38,20211108
cpcontacts.lujo.world,240,20211108
craft12341234.ddns.net,6,20211108
craftycatmull.com,4,20211108
craku.tech,547,20211108
cranetisti.com,1,20211108
crazy17.ddns.net,3,20211108
createdbyvonnie.com,32,20211108
createluma3.hopto.org,3,20211108
creativemediamw.com,20,20211108
credfacilsalvador.com.br,29,20211108
creditoenusa.com,43,20211108
crm.dhunkeshwarurban.com,64,20211108
croftprecision.co.uk,19,20211108
cross-checking.com,4,20211108
crucialanswer.com,31237,20211108
crypter258.ddns.net,19,20211108
cryptsen7fo43rr6.onion.cab,5,20211108
crysiq.ru,4,20211108
cscc2021.ddns.net,4,20211108
csd.nationpk.org,5,20211108
cskn.ddns.net,2,20211108
ctp1.xyz,8,20211108
cujicir.com,4,20211108
cupana.space,27,20211108
curaduria3.com,49,20211108
cursosrminformatica.com.br,33,20211108
customers-activities.site,27,20211108
customers-recovery-service.site,28,20211108
customers.session-confirmation-service.site,26,20211108
cvnx.zyns.com,12,20211108
cwodi.com,44,20211108
cyber-sec.org,2,20211108
cyber1020.ddns.net,14,20211108
cydpm.com.pe,79,20211108
cytheriata40.top,16,20211108
d1d80867.nodes.fioressence.com,1,20211108
d1franchise.com,1,20211108
d1storesa.com,209,20211108
d2806706590.b1.luyouxia.net,1,20211108
d3fconblackbox.servebeer.com,6,20211108
d4ada86d.top,29,20211108
d5e0af5a.maps.walmyrivera.com,2,20211108
d5ec8608.words.srkpc.com,3,20211108
d64b1a7d.nodes.fioressence.com,2,20211108
d64ea07e.maps.walmyrivera.com,6,20211108
d65a5e69.push.youbyashboutique.com,2,20211108
d8d6b9d4.nodes.fioressence.com,3,20211108
da-industrial.com,77,20211108
da32121a.words.srkpc.com,6,20211108
da76205f.net,35,20211108
dachrismamamm.ddns.net,22,20211108
dadabhoy.pk,2,20211108
dadaya.ddns.net,4,20211108
dafemum.ru,7,20211108
dagnhacker.ddns.net,25,20211108
dailydews.com,3,20211108
dainikjahan.com,29,20211108
dakkw.ddns.net,8,20211108
damaschinasfalsas.host,6,20211108
damliq08.top,23,20211108
damuxa01.top,14,20211108
danaevara.com,27,20211108
dance4.xyz,6,20211108
dancemedicine.com,21,20211108
danchik54.ddns.net,4,20211108
danger944.ddns.net,17,20211108
daniil12345.hopto.org,5,20211108
danilalada666.hopto.org,3,20211108
danny.baxishop.ro,31,20211108
danty.ddns.net,19,20211108
dany102000.ddns.net,11,20211108
darckcomet123.ddns.net,6,20211108
dark4k.ddns.net,2,20211108
darkame.hopto.org,3,20211108
darkcome12.hopto.net,10,20211108
darkcomet31.ddns.net,5,20211108
darkcometzxczxc.ddns.net,3,20211108
darkcommeta1.hopto.org,3,20211108
darkcum.ddns.net,16,20211108
darkin.ddns.net,10,20211108
darkkometforwanted.ddns.net,5,20211108
darmoresidencehotel.com,68,20211108
dartagnan.com.au,235,20211108
daserverhostingukno.ddns.net,5,20211108
data-protection-testing.com,23,20211108
databasefunction.com,388,20211108
databasepropersonombrecomercialideasearchwords.services,2,20211108
databasesgalore.com,17,20211108
dateintrentaminuti.it,19,20211108
datnenduanbd.com,302,20211108
davidmcguinness.info,41,20211108
day-mutual.com,44,20211108
dayoftomorrow.ddns.info,7,20211108
dazzabazza.ddns.net,3,20211108
db1.samuelblog.site,12,20211108
db311secsd.kasprsky.info,5,20211108
db54a845.space,24,20211108
dbae3fd9.nodes.fioressence.com,2,20211108
dbcdn.baidu-yjs.com,4,20211108
dcspm.xyz,12,20211108
dd1be446.net,30,20211108
dd76b963.nodes.fioressence.com,2,20211108
ddc65901.login.lilscrambler.com,5,20211108
dddyut.ddns.net,9,20211108
ddesignmoveis.com.br,34,20211108
ddns.scratchs.xyz,18,20211108
ddnsrtm.ddns.net,7,20211108
ddtankpirata.net,532,20211108
ddzikus69.ddns.net,19,20211108
de.minexmr.com,315,20211108
de02d8e6.maps.walmyrivera.com,3,20211108
de1bb78d.push.youbyashboutique.com,1,20211108
de82f2aa.maps.walmyrivera.com,6,20211108
de986f7b.maps.walmyrivera.com,7,20211108
deb-cn.net,16,20211108
debasuin.nl,20,20211108
debbyann150.ddns.net,4,20211108
decatos30.com,119,20211108
decollage.nl,239,20211108
dedlobok212.ddns.net,7,20211108
dedydns.ns01.us,5,20211108
deechtebol.com,399,20211108
deep-lunged.ssinapa.ru,10,20211108
deepsouthclothingcompany.com,89,20211108
deeside.ddns.net,7,20211108
defeatwax.ru,2,20211108
definitelynotarat.ddns.net,6,20211108
dehakimya.com,8,20211108
del-ivery.net,28,20211108
del-pb.net,30,20211108
delamo.ir,140,20211108
